date,sigma,std_sigma,precip,LAI,rzsm,psi_rz,ssm,psi_s,B1,B4,B5
2016-09-30 12:52:00,-10.453174,6.0696006,0.0,0.7000000000000001,8.34,133.2261395991407,22.28,1.6650213430999445,0.023030769230769237,0.0862923076923077,0.3123307692307692
2016-10-24 12:52:00,-14.2483635,8.227566,0.0,0.30000000000000004,7.959999999999999,164.02555140587813,19.4,3.0867915068049276,0.08600000000000001,0.23520000000000002,0.3831
2016-11-17 12:52:00,-15.547571,8.997944,0.0,0.1,7.0200000000000005,287.27871550776655,17.72,4.623200297909059,0.08016153846153848,0.2104076923076923,0.3324846153846154
2016-12-11 12:52:00,-17.1684,9.912201,0.0,0.30000000000000004,6.659999999999999,363.29955245544454,13.959999999999999,13.392757507679889,0.0794,0.2235,0.3542
2017-01-04 12:52:00,-14.082144,8.130415,0.0,0.1,6.7,353.72610040669446,12.42,22.555944130670643,0.09280000000000001,0.2325,0.3437
2017-01-28 12:52:00,-13.508279,7.811636,0.0,0.30000000000000004,6.859999999999999,318.3892007386606,13.280000000000001,16.733580342502005,0.47167692307692316,0.5573230769230769,0.5758000000000001
2017-02-09 12:52:00,-15.478529,8.938468,0.0,0.2,6.720000000000001,349.0552443708589,13.66,14.755228675318845,0.0521,0.13520000000000001,0.2066
2017-02-21 12:52:00,-14.599068,8.5027485,0.0,0.2,6.6,378.2620407562525,15.459999999999999,8.495683141255588,0.0521,0.13520000000000001,0.2066
2017-03-05 12:52:00,-10.233503,5.9445004,0.0,0.30000000000000004,7.0,290.95734833891817,16.18,6.934809491294525,0.056338461538461546,0.1404,0.21343846153846152
2017-03-17 12:52:00,-10.437471,6.0274205,0.0,0.30000000000000004,7.0,290.95734833891817,17.7,4.6465431076414,0.056338461538461546,0.1404,0.21343846153846152
2017-04-10 12:52:00,-8.547551,4.9370246,0.0,0.6000000000000001,7.1,273.12172808321924,28.72,0.536602800146107,0.07016153846153847,0.15683846153846154,0.23277692307692308
2017-05-04 12:52:00,-12.612537,7.2950134,0.0,0.6000000000000001,7.5,213.89596269062042,30.859999999999996,0.3894568299235447,0.081,0.1804,0.2701
2017-05-16 12:52:00,-14.15867,8.17697,0.0,0.2,10.040000000000001,58.2481985303636,31.859999999999996,0.33782614906266406,0.06535384615384615,0.12512307692307692,0.29868461538461544
2017-07-03 12:52:00,-6.5530624,3.7898502,0.0,2.2,,,,,0.0211,0.024,0.47250000000000003
2017-07-15 12:52:00,-6.958697,4.0340266,0.0,2.5,,,,,0.0123,0.0233,0.47750000000000004
2017-08-20 12:52:00,-11.111426,6.446678,0.0,2.4000000000000004,,,,,0.0089,0.0258,0.4068
2017-09-01 12:52:00,-9.861622,5.693611,0.0,1.5,,,,,0.007492307692307692,0.02246153846153846,0.37982307692307693
2017-09-13 12:52:00,-11.007912,6.3632474,0.0,1.2000000000000002,,,,,0.0098,0.02590769230769231,0.3632
2017-10-19 12:52:00,-10.797117,6.2690887,0.0,0.30000000000000004,,,,,0.024253846153846154,0.0664,0.19274615384615387
2017-10-31 12:52:00,-11.093997,6.4669223,0.0,0.30000000000000004,,,,,0.023392307692307695,0.08610769230769232,0.2141769230769231
2017-11-12 12:52:00,-9.731385,5.65505,0.0,0.30000000000000004,,,,,0.023392307692307695,0.08610769230769232,0.2141769230769231
2017-11-24 12:52:00,-12.11585,6.995364,0.0,0.30000000000000004,,,,,0.07010000000000001,0.2381,0.3932
2017-12-06 12:52:00,-12.237896,7.0720415,0.0,0.2,,,,,0.07010000000000001,0.2381,0.3932
2017-12-18 12:52:00,-12.423676,7.1917067,0.0,0.2,,,,,0.06123076923076924,0.23213846153846154,0.3902538461538462
2017-12-30 12:52:00,-14.80875,8.561665,0.0,0.2,,,,,0.6736000000000001,0.7644000000000001,0.8163
2018-01-11 12:52:00,-11.599032,6.6999874,0.0,0.2,,,,,0.10090769230769232,0.2619153846153846,0.4042615384615385
2018-02-04 12:52:00,-9.833177,5.7675743,0.0,0.1,,,,,0.3906,0.47600000000000003,0.5115000000000001
2018-02-16 12:52:00,-10.625231,6.1582737,0.0,0.2,,,,,0.9025538461538462,0.9032384615384617,0.8778384615384616
2018-02-28 12:52:00,-10.995828,6.382475,0.0,0.2,,,,,0.0704,0.22110000000000002,0.3401
2018-03-12 12:52:00,-11.528842,6.703942,0.0,0.2,,,,,0.05372307692307693,0.18203076923076925,0.2830307692307692
2018-03-24 12:52:00,-9.302146,5.3708315,0.0,0.2,,,,,0.0971,0.2727,0.4308
2018-04-05 12:52:00,-6.5477076,3.803235,0.0,0.30000000000000004,,,,,0.06960000000000001,0.18130000000000002,0.275
2018-04-17 12:52:00,-7.40388,4.3404036,0.0,0.30000000000000004,,,,,0.0785,0.2013,0.3044
2018-04-29 12:52:00,-11.159321,6.702445,0.0,0.30000000000000004,10.8,42.068272026054366,30.160000000000004,0.4314180393784948,0.0700923076923077,0.17984615384615382,0.2730230769230769
2018-05-11 12:52:00,-12.520101,7.2705913,0.0,0.4,10.8,42.068272026054366,28.919999999999998,0.5202499878607197,0.0855,0.2109,0.3241
2018-05-23 12:52:00,-10.426586,6.056844,0.0,0.6000000000000001,14.0,13.222948754497885,33.64,0.26509343736477614,0.0666,0.1588,0.40650000000000003
