date,sigma,std_sigma,precip,LAI,rzsm,psi_rz,ssm,psi_s,B1,B4,B5
2015-02-18 13:10:00,-15.282793,8.870738,0.0,,39.82000000000001,0.06165852348912211,14.460000000000003,2.0216379342710313,0.06984957983193278,0.13403361344537817,0.20983529411764706
2015-03-02 13:10:00,-13.247551,7.751727,0.0,,39.6,0.0628467470119888,14.719999999999999,1.901245757031834,0.07024873949579832,0.15005546218487398,0.24467226890756305
2015-03-26 13:10:00,-13.490358,7.928044,0.0,,39.760000000000005,0.06197968894327499,14.999999999999996,1.7817372073705302,0.07151764705882352,0.14103781512605043,0.23657647058823528
2015-05-13 13:10:00,-6.7184954,3.9375424,0.0,,40.779999999999994,0.05679994929177135,14.76,1.8835527331767665,0.059015126050420176,0.11937142857142857,0.23653949579831932
2015-06-06 13:10:00,-7.4656997,4.33232,0.0,,40.82,0.056608416018318286,10.76,5.5966876513722505,0.05304117647058824,0.11040084033613447,0.28781764705882357
2015-06-30 13:10:00,-10.337557,6.0011587,0.0,,40.88,0.056322675677878985,10.080000000000002,7.008287526876614,0.08373781512605043,0.18917815126050422,0.36101176470588237
2015-07-24 13:10:00,-9.19081,5.409423,0.0,,40.839999999999996,0.05651296184994116,11.62,4.294162898304933,0.044080672268907564,0.10372352941176471,0.32950672268907566
2015-09-10 13:10:00,-10.302456,6.0225244,0.0,,40.779999999999994,0.05679994929177135,9.62,8.231933093463011,0.055852941176470584,0.12454873949579832,0.25182268907563027
2015-10-28 13:10:00,-12.39434,7.2167854,0.0,,40.68000000000001,0.057282454016869315,13.440000000000001,2.6011048761772226,0.05,0.11841680672268909,0.2561798319327731
2015-11-21 13:10:00,-10.863608,6.272516,0.0,,40.220000000000006,0.05957137645425926,12.14,3.6929561284718067,0.06505378151260505,0.133709243697479,0.2595924369747899
2016-02-01 13:10:00,-11.169923,6.612204,0.0,,39.6,0.0628467470119888,14.440000000000001,2.031301361588747,0.06055798319327731,0.13871764705882353,0.2064420168067227
2016-02-01 13:10:00,-11.066906,6.5483365,0.0,,39.6,0.0628467470119888,14.440000000000001,2.031301361588747,0.06055798319327731,0.13871764705882353,0.2064420168067227
2016-02-25 13:10:00,-11.907026,7.192929,0.0,,39.6,0.0628467470119888,13.5,2.5614913321998447,0.06467310924369749,0.14962521008403362,0.2196109243697479
2016-03-20 13:10:00,-9.188758,5.3197966,0.0,,39.8,0.06176533954666044,13.040000000000001,2.886464716497112,0.07066470588235295,0.1585512605042017,0.2518260504201681
2016-04-13 13:10:00,-11.516692,6.655396,0.0,,40.6,0.057672271472533385,11.819999999999999,4.0489651709467624,0.07897983193277312,0.18613025210084033,0.2878941176470588
2016-05-31 13:10:00,-10.020634,5.8423533,0.0,,40.86,0.056417715254012346,9.6,8.291170525168813,0.08630588235294118,0.1888890756302521,0.3415974789915967
