date,sigma,std_sigma,precip,LAI,rzsm,psi_rz,ssm,psi_s,B1,B4,B5
2015-01-29 14:14:00,-9.88292,5.7326727,0.0,3.8000000000000003,31.96,0.09335629007063374,25.72,0.23789269873012847,0.0043,0.020200000000000003,0.1847
2015-02-22 14:14:00,-12.568328,7.2795444,0.0,4.1000000000000005,32.4,0.08801805982555229,25.46,0.24853233848486067,0.0053,0.0189,0.15960000000000002
2015-02-22 14:14:00,-10.979322,6.422919,0.0,4.1000000000000005,32.4,0.08801805982555229,25.46,0.24853233848486067,0.0053,0.0189,0.15960000000000002
2015-03-06 14:14:00,-10.985474,6.4179974,0.0,2.3000000000000003,31.72,0.09643631964126992,23.96,0.3228097580355597,0.016300000000000002,0.0366,0.2033
2015-03-30 14:14:00,-10.933442,6.337033,0.0,3.0,31.8,0.09539591917213668,24.880000000000003,0.27446083284504813,0.0213,0.039,0.2391
2015-04-11 14:14:00,-9.671942,5.6152554,0.0,3.3000000000000003,32.7,0.08459307526205272,25.380000000000003,0.251923491483562,0.0213,0.039,0.2391
2015-04-23 14:14:00,-8.657335,4.999918,0.0,2.7,31.98,0.09310513058841159,20.159999999999997,0.6790512616959534,0.012700000000000001,0.030000000000000002,0.2437
2015-06-10 14:14:00,-8.552593,5.130764,0.0,3.3000000000000003,26.6,0.20580849248855587,13.540000000000001,3.769982054913545,0.0148,0.0325,0.22940000000000002
2015-07-04 14:14:00,-10.650824,6.175581,0.0,3.1,21.1,0.5580495230887118,11.74,6.968134355994721,0.016300000000000002,0.0328,0.219
2015-07-28 14:14:00,-11.556817,6.775669,0.0,3.2,19.62,0.7632737191035323,10.899999999999999,9.593084184152183,0.0205,0.0368,0.2363
2015-08-21 14:14:00,-9.968418,5.771266,0.0,2.1,19.180000000000003,0.8415869813965171,10.4,11.742948373314459,0.0177,0.039400000000000004,0.22030000000000002
2015-09-14 14:15:00,-9.735057,5.7245197,0.0,4.9,18.439999999999998,0.9969734082021225,10.179999999999998,12.875481817438704,0.0063,0.022000000000000002,0.19360000000000002
2015-10-08 14:15:00,-9.65873,5.6015353,0.0,2.8000000000000003,18.4,1.0063401767019051,10.7,10.3894500044807,0.02,0.036000000000000004,0.2127
2015-11-01 14:15:00,-12.037151,6.9550047,0.0,2.6,17.8,1.1607696163377892,10.1,13.320440499914936,0.0086,0.0337,0.2155
2016-01-12 14:14:00,-13.612513,7.9243345,0.0,0.5,31.459999999999997,0.09991559933981718,24.96,0.2706926869862497,0.0105,0.028,0.20550000000000002
2016-02-29 14:14:00,-10.6510935,6.1688566,0.0,0.7000000000000001,31.119999999999997,0.1047020655452453,22.4,0.4313774560267569,0.0118,0.027200000000000002,0.17350000000000002
2016-04-17 14:14:00,-10.203387,5.999726,0.0,1.5,31.8,0.09539591917213668,22.979999999999997,0.38641054108653494,0.0111,0.030600000000000002,0.2106
2016-05-11 14:14:00,-9.182568,5.3042154,0.0,2.6,,,,,0.0112,0.0323,0.26930000000000004
2016-06-04 14:14:00,-12.111194,7.054554,0.0,3.2,,,,,0.0117,0.0309,0.26230000000000003
2016-06-28 14:14:00,-11.047045,6.425166,0.0,4.1000000000000005,,,,,0.0198,0.0523,0.2546
2016-07-22 14:14:00,-10.403397,6.2740297,0.0,4.5,,,,,0.008400000000000001,0.0291,0.2586
2016-08-15 14:15:00,-10.322922,5.9819894,0.0,3.9000000000000004,,,,,0.016800000000000002,0.0344,0.2429
2016-09-08 14:15:00,-12.812713,7.424429,0.0,3.1,,,,,0.0183,0.032600000000000004,0.2431
2016-10-02 14:14:00,-11.539967,6.920029,0.0,1.7000000000000002,,,,,0.0068000000000000005,0.0263,0.2459
2016-11-19 14:14:00,-9.920328,5.735067,0.0,0.9,,,,,0.0047,0.0308,0.23290000000000002
2016-12-13 14:14:00,-10.275656,5.9587264,0.0,3.1,,,,,0.0135,0.038,0.219
2016-12-19 14:14:00,-10.867346,6.323043,0.0,4.5,,,,,0.0135,0.038,0.219
2017-01-18 14:14:00,-13.099695,7.5869203,0.0,0.0,,,,,0.0085,0.020200000000000003,0.19
2017-01-30 14:14:00,-12.912001,7.597343,0.0,1.5,,,,,0.0085,0.020200000000000003,0.19
2017-05-06 14:14:00,-11.002907,6.4856305,0.0,2.5,,,,,0.0106,0.0284,0.24080000000000001
2017-05-30 14:15:00,-10.373578,6.2190924,0.0,1.5,,,,,0.0222,0.0407,0.24760000000000001
