date,sigma,std_sigma,precip,LAI,rzsm,psi_rz,ssm,psi_s,B1,B4,B5
2015-01-21 13:42:00,-10.349464,5.9794884,0.0,0.1,,,6.419999999999999,68.41974786381893,0.1149,0.21230000000000002,0.2479
2015-02-14 13:42:00,-10.741802,6.2283707,0.0,0.1,,,8.639999999999999,26.927020821798564,0.1149,0.21230000000000002,0.2479
2015-03-10 13:42:00,-10.564922,6.1662273,0.0,0.1,,,12.219999999999999,9.066462529467875,0.1177,0.2167,0.2535
2015-03-27 13:51:00,-10.70889,6.2247615,0.0,0.1,,,12.379999999999999,8.703594182882128,0.1236,0.226,0.26480000000000004
2015-04-03 13:42:00,-9.736214,5.701759,0.0,0.1,,,11.84,10.011914036752904,0.13540000000000002,0.25,0.2906
2015-04-20 13:51:00,-10.5315485,6.0845795,0.0,0.1,,,11.299999999999999,11.592447694336718,0.12860000000000002,0.2358,0.2773
2015-05-14 13:51:00,-11.702786,6.790156,0.0,0.1,,,10.620000000000001,14.086739224843196,0.1437,0.2616,0.3078
2015-05-21 13:43:00,-9.706763,5.6146145,0.0,0.1,,,10.22,15.891527535558549,0.13190000000000002,0.2401,0.2844
2015-06-07 13:51:00,-12.103611,7.001443,0.0,0.1,,,10.74,13.5984063304225,0.1311,0.2417,0.2868
2015-06-14 13:43:00,-10.652464,6.214844,0.0,0.1,,,10.3,15.507170858320512,0.1311,0.2417,0.2868
2015-07-01 13:51:00,-10.227123,6.0051484,0.0,0.1,,,7.039999999999999,51.222799193018645,0.1406,0.2577,0.3084
2015-07-25 13:51:00,-11.541622,6.742605,0.0,0.2,,,6.62,62.13658353717906,0.1302,0.23770000000000002,0.28150000000000003
2015-08-01 13:43:00,-8.689407,5.0595202,0.0,0.1,,,6.74,58.72856408115935,0.1285,0.2343,0.278
2015-08-18 13:51:00,-10.739849,6.2752786,0.0,0.2,,,6.0200000000000005,83.73527963760668,0.1285,0.2343,0.278
2015-08-25 13:43:00,-11.493121,6.6566343,0.0,0.1,,,5.72,98.31457974960668,0.1285,0.2326,0.2752
2015-09-11 13:51:00,-11.382848,6.654617,0.0,0.1,,,5.42,116.43504029810252,0.12340000000000001,0.22820000000000001,0.26890000000000003
2015-09-18 13:43:00,-10.464298,6.0436254,0.0,0.1,,,4.96,153.82573304899483,0.12340000000000001,0.22820000000000001,0.26890000000000003
2015-10-05 13:51:00,-9.4079685,5.515387,0.0,0.1,,,4.42,220.91007942315144,0.12200000000000001,0.2232,0.264
2015-10-12 13:43:00,-8.664677,5.0087576,0.0,0.1,,,6.16,77.90368862375584,0.09040000000000001,0.1701,0.2031
2015-10-29 13:51:00,-11.031258,6.420315,0.0,0.1,,,15.860000000000003,3.998429684291716,0.09040000000000001,0.1701,0.2031
2015-11-22 13:51:00,-9.950634,5.747054,0.0,0.1,,,13.8,6.189009171195256,0.1145,0.2126,0.2516
2015-11-29 13:43:00,-10.9375,6.350381,0.0,0.1,,,12.16,9.207676070593207,0.1145,0.2126,0.2516
2015-12-16 13:51:00,-9.265181,5.392418,0.0,0.1,,,10.580000000000002,14.254646803212434,0.1091,0.20320000000000002,0.24130000000000001
2015-12-23 13:43:00,-10.165436,5.8973565,0.0,0.1,,,10.34,15.319583773174022,0.1091,0.20320000000000002,0.24130000000000001
2016-02-09 13:42:00,-10.11845,5.842281,0.0,0.1,,,11.32,11.528257731976272,0.1154,0.2092,0.2499
2016-02-26 13:51:00,-11.372786,6.5958996,0.0,0.1,,,10.899999999999999,12.981421576419264,0.1154,0.2092,0.2499
2016-03-04 13:42:00,-10.695996,6.1851063,0.0,0.1,,,11.059999999999999,12.400818720359572,0.1154,0.2092,0.2499
2016-03-21 13:51:00,-13.354854,7.770055,0.0,0.2,,,10.540000000000001,14.425203195341009,0.1233,0.227,0.2731
2016-03-28 13:42:00,-12.429749,7.224994,0.0,0.2,,,9.860000000000001,17.785576406117514,0.1233,0.227,0.2731
2016-04-14 13:51:00,-9.369203,5.4781575,0.0,0.1,,,9.96,17.23086718445649,0.1233,0.227,0.2731
2016-04-21 13:43:00,-10.322226,6.0176287,0.0,0.1,,,10.219999999999999,15.891527535558563,0.1233,0.227,0.2731
2016-05-15 13:43:00,-8.644229,5.01872,0.0,0.1,,,10.66,13.92142957750176,0.1275,0.23340000000000002,0.28250000000000003
2016-06-01 13:51:00,-11.655122,6.7977147,0.0,0.1,,,10.86,13.13214913854222,0.1297,0.2376,0.2873
2016-06-08 13:43:00,-9.605044,5.5717664,0.0,0.2,,,11.04,12.471496440462046,0.1306,0.2373,0.2846
2016-07-19 13:51:00,-10.792091,6.3157372,0.0,0.2,,,,,0.132,0.2378,0.28500000000000003
2016-07-26 13:43:00,-9.557586,5.545422,0.0,0.2,,,,,0.128,0.23340000000000002,0.28250000000000003
2016-08-12 13:51:00,-10.9103775,6.341336,0.0,0.1,,,6.6,62.72974179960196,0.12890000000000001,0.2338,0.281
2016-08-19 13:43:00,-11.123052,6.4357395,0.0,0.2,,,6.380000000000001,69.77575210041681,0.12890000000000001,0.2338,0.281
2016-09-05 13:51:00,-10.519067,6.1490197,0.0,0.1,,,,,0.1257,0.22940000000000002,0.2761
2016-09-12 13:43:00,-8.873585,5.136098,0.0,0.1,,,,,0.12440000000000001,0.226,0.271
2016-09-29 13:51:00,-10.934815,6.3484507,0.0,0.1,,,5.52,109.93924584305655,0.12240000000000001,0.223,0.26730000000000004
2016-10-06 13:43:00,-9.487833,5.4780993,0.0,0.1,50.1,0.10798190832466287,5.24,129.46167342627874,0.12240000000000001,0.223,0.26730000000000004
2016-10-23 13:51:00,-12.236986,7.2352147,0.0,0.1,46.1,0.1402234189134452,5.26,127.92228869898996,0.12050000000000001,0.2202,0.2632
2016-10-30 13:43:00,-10.671047,6.1685023,0.0,0.1,43.1,0.1732139355279991,5.32,123.44654291525572,0.12050000000000001,0.2202,0.2632
2016-11-16 13:51:00,-10.450839,6.048957,0.0,0.1,,,5.76,96.18666334754553,0.1102,0.1985,0.24080000000000001
2016-12-10 13:51:00,-11.579964,6.692095,0.0,0.1,33.22,0.39232557982483085,4.720000000000001,179.747799274076,0.1102,0.1985,0.24080000000000001
2017-01-03 13:51:00,-10.184101,6.028261,0.0,0.1,37.3,0.27269408996044886,4.66,187.115463251023,0.1013,0.1877,0.22260000000000002
2017-01-27 13:51:00,-8.39357,4.8630238,0.0,0.1,20.9,1.6810557603804748,8.16,32.22065457750636,0.1013,0.1877,0.22260000000000002
2017-02-03 13:43:00,-12.396781,7.2179995,0.0,0.1,33.5,0.38212087492339986,12.000000000000002,9.5986983781155,0.1013,0.1877,0.22260000000000002
2017-02-27 13:43:00,-12.083929,7.0195813,0.0,0.1,32.4,0.4243557834981029,12.86,7.723689674255291,0.11720000000000001,0.2132,0.2529
2017-03-04 13:51:00,-11.597797,6.7328258,0.0,0.1,34.36,0.3528860986108288,13.179999999999998,7.150016916942704,0.11720000000000001,0.2132,0.2529
