date,sigma,std_sigma,precip,LAI,rzsm,psi_rz,ssm,psi_s,B1,B4,B5
2015-02-14 13:43:00,-8.848833,4.0739985,0.0,0.1,,,6.82,1999.1120295405926,0.09351999999999999,0.19522,0.23878666666666667
2015-03-10 13:43:00,-10.161587,4.6033425,0.0,0.1,,,,,0.09338000000000002,0.20057333333333335,0.24326666666666666
2015-04-03 13:43:00,-8.090515,3.754379,0.0,0.2,,,5.340000000000001,11664.634979218245,0.09338000000000002,0.20057333333333335,0.24326666666666666
2015-05-21 13:43:00,-7.9927,3.611984,0.0,0.2,,,5.18,14525.419287473416,0.10421333333333335,0.2156266666666667,0.26047333333333333
2015-06-14 13:43:00,-9.042449,4.0788493,0.0,0.2,,,4.54,37591.092151826444,0.10729333333333334,0.22414,0.27369333333333334
2015-07-08 13:43:00,-8.174394,3.7396874,0.0,0.2,,,3.9,112433.30016668413,0.10366666666666668,0.21580666666666667,0.26516
2015-08-25 13:43:00,-8.24912,3.7375352,0.0,0.2,,,4.380000000000001,48689.17398704505,0.10166666666666668,0.21383999999999997,0.26894
2015-09-18 13:43:00,-10.12543,4.6651387,0.0,0.1,,,4.32,53780.41152183604,0.09984000000000001,0.20474,0.25598
2015-10-12 13:43:00,-9.777892,4.4888167,0.0,0.1,,,3.4800000000000004,255678.5376801456,0.09404666666666667,0.19356,0.24036000000000002
2015-11-29 13:43:00,-10.02682,4.5645914,0.0,0.1,,,3.2399999999999998,428013.31027454947,0.09072666666666666,0.19204666666666667,0.23520666666666667
2015-12-23 13:43:00,-10.778207,4.850857,0.0,0.1,,,3.4,302356.73063570674,0.09082000000000001,0.19037333333333337,0.23291333333333333
2016-02-09 13:43:00,-11.001971,4.9937468,0.0,0.1,,,5.200000000000001,14127.385776493067,0.09563333333333333,0.19831333333333334,0.23978666666666668
2016-03-04 13:43:00,-9.312974,4.258615,0.0,0.1,,,4.86,23004.047457362238,0.10036000000000002,0.21469333333333335,0.2565866666666667
2016-03-28 13:43:00,-9.267104,4.1649876,0.0,0.1,,,4.66,31145.32942239724,0.092,0.19748666666666667,0.23615333333333338
2016-04-21 13:43:00,-11.626717,5.50326,0.0,0.2,,,8.34,468.5952259967292,0.10646,0.22240000000000001,0.26726
2016-05-15 13:43:00,-10.731536,4.8779364,0.0,0.2,,,7.340000000000001,1176.9215941759228,0.1038,0.21647333333333335,0.27104666666666666
2016-06-08 13:43:00,-8.397855,4.0335984,0.0,0.30000000000000004,,,5.42,10478.701644964278,0.10735333333333333,0.22630666666666668,0.28030000000000005
2016-07-26 13:43:00,-8.627991,3.9211357,0.0,0.2,,,4.840000000000001,23698.29248192818,0.10389333333333334,0.2184666666666667,0.27004
2016-08-19 13:43:00,-8.894649,4.358086,0.0,0.1,,,6.02,4915.215405507003,0.10060666666666666,0.2088066666666667,0.2565866666666667
2016-09-12 13:43:00,-10.5496025,4.8345375,0.0,0.1,,,5.76,6757.576444533348,0.10060666666666666,0.2088066666666667,0.2565866666666667
2016-10-06 13:43:00,-9.967927,4.5881433,0.0,0.1,,,4.3,55610.24032465267,0.09941333333333334,0.20849333333333334,0.2514666666666667
2016-10-30 13:43:00,-9.769661,4.4695487,0.0,0.1,,,7.58,933.2507983071413,0.06778666666666666,0.14466666666666667,0.17984666666666665
2017-02-03 13:43:00,-10.01561,4.4884267,0.0,0.1,,,7.82,745.4009796089059,0.08181333333333334,0.17401333333333338,0.21451333333333333
